"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3018","Should be able to left click an element using Actions","","Fri Nov 28 21:18:33 UTC 2025","passed","Fri Nov 28 21:18:36 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","clickLeft"
"","364","Should be able to set virtual authenticator options","","Fri Nov 28 21:18:48 UTC 2025","passed","Fri Nov 28 21:18:48 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testVirtualOptions"
"","7873","Should be able to find box using implicit wait","","Fri Nov 28 21:18:23 UTC 2025","broken","Fri Nov 28 21:18:31 UTC 2025","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","implicit"
"","567","Should be able to navigate to a URL using the driver.get() method","","Fri Nov 28 21:18:53 UTC 2025","passed","Fri Nov 28 21:18:54 UTC 2025","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserGet"
"","1462","Get Table Cell value by Row and Column","","Fri Nov 28 21:18:54 UTC 2025","passed","Fri Nov 28 21:18:55 UTC 2025","","com.cdTester.tests.selenium.web.tables.TablesTest","com.cdTester.tests.selenium.web.tables.TablesTest","cellByRowColumn"
"","1689","should be able to click on a checkbox","","Fri Nov 28 21:18:38 UTC 2025","passed","Fri Nov 28 21:18:40 UTC 2025","","com.cdTester.tests.selenium.web.elements.InteractionTest","com.cdTester.tests.selenium.web.elements.InteractionTest","clickCheckbox"
"","882","Should be able to save page as PDF","","Fri Nov 28 21:18:51 UTC 2025","passed","Fri Nov 28 21:18:52 UTC 2025","","com.cdTester.tests.selenium.web.interactions.SavingTest","com.cdTester.tests.selenium.web.interactions.SavingTest","prints"
"","1108","Should be able to get window handle","","Fri Nov 28 21:18:52 UTC 2025","passed","Fri Nov 28 21:18:53 UTC 2025","","com.cdTester.tests.selenium.web.interactions.WindowsTest","com.cdTester.tests.selenium.web.interactions.WindowsTest","windowsHandle"
"","3011","Should switch to iFrame using id","","Fri Nov 28 21:18:42 UTC 2025","passed","Fri Nov 28 21:18:45 UTC 2025","","com.cdTester.tests.selenium.web.interactions.FramesTest","com.cdTester.tests.selenium.web.interactions.FramesTest","iframeWithId"
"","1498","Should be able to select options from a single select list","","Fri Nov 28 21:18:46 UTC 2025","passed","Fri Nov 28 21:18:48 UTC 2025","","com.cdTester.tests.selenium.web.interactions.SelectListTest","com.cdTester.tests.selenium.web.interactions.SelectListTest","selectOption"
"","1464","Parameterised test to get current URL of : ""https://docs.junit.org/current/user-guide/""","","Fri Nov 28 21:18:50 UTC 2025","passed","Fri Nov 28 21:18:51 UTC 2025","","com.cdTester.tests.selenium.web.interactions.driverTest","com.cdTester.tests.selenium.web.interactions.driverTest","getCurrentUrl"
"","556","Username field should have placeholder text","","Fri Nov 28 21:18:36 UTC 2025","passed","Fri Nov 28 21:18:37 UTC 2025","","com.cdTester.tests.selenium.web.elements.LoginTest","com.cdTester.tests.selenium.web.elements.LoginTest","username"
"","2182","Should be able to send keys to a focused element using Actions","","Fri Nov 28 21:18:31 UTC 2025","passed","Fri Nov 28 21:18:33 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","sendKeysFocused"
"","2286","Should be able to get text from alert and accept it","","Fri Nov 28 21:18:40 UTC 2025","passed","Fri Nov 28 21:18:42 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","alertInformationTest"
"","1644","Email input should be displayed","","Fri Nov 28 21:18:37 UTC 2025","passed","Fri Nov 28 21:18:38 UTC 2025","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","isDisplayed"
"","999","Should be able to print in landscape","","Fri Nov 28 21:18:45 UTC 2025","passed","Fri Nov 28 21:18:46 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","TestOrientation"
"","603","Parameterised test to get current URL of : ""https://www.selenium.dev/""","","Fri Nov 28 21:18:49 UTC 2025","passed","Fri Nov 28 21:18:50 UTC 2025","","com.cdTester.tests.selenium.web.interactions.driverTest","com.cdTester.tests.selenium.web.interactions.driverTest","getCurrentUrl"
"","940","Browser title should be 'Selenium'","","Fri Nov 28 21:18:48 UTC 2025","failed","Fri Nov 28 21:18:49 UTC 2025","","com.cdTester.tests.selenium.web.interactions.driverTest","com.cdTester.tests.selenium.web.interactions.driverTest","getTitle"
