"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2535","Should be able to find box using implicit wait","","Fri Dec 05 18:26:33 UTC 2025","passed","Fri Dec 05 18:26:35 UTC 2025","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","implicit"
"","5156","Should be able to drag and drop an element using Actions","","Fri Dec 05 18:26:51 UTC 2025","passed","Fri Dec 05 18:26:56 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","dragAndDrop"
"","2186","Should be able to accept a confirmation alert that redirects to another URL","","Fri Dec 05 18:27:37 UTC 2025","passed","Fri Dec 05 18:27:39 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","confirmationAlertTest"
"","338","Should be able to create a virtual authenticator using U2F protocol","","Fri Dec 05 18:28:18 UTC 2025","passed","Fri Dec 05 18:28:19 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testCreateAuthenticator"
"","647","Should be refresh a page using the navigate().refresh() method","","Fri Dec 05 18:28:31 UTC 2025","passed","Fri Dec 05 18:28:32 UTC 2025","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserRefresh"
"","358","Should be able to remove a virtual authenticator","","Fri Dec 05 18:28:19 UTC 2025","passed","Fri Dec 05 18:28:19 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testRemoveAuthenticator"
"","3156","Should be able to double click an element using Actions","","Fri Dec 05 18:26:47 UTC 2025","passed","Fri Dec 05 18:26:51 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","clickDouble"
"","1468","Should be able to select multiple options from a multi select list","","Fri Dec 05 18:28:17 UTC 2025","passed","Fri Dec 05 18:28:18 UTC 2025","","com.cdTester.tests.selenium.web.interactions.SelectListTest","com.cdTester.tests.selenium.web.interactions.SelectListTest","selectMultipleOption"
"","1829","Should be able to copy and paste using Actions","","Fri Dec 05 18:26:41 UTC 2025","passed","Fri Dec 05 18:26:43 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","copyPaste"
"","420","Should be able to switch to a new tab using newWindow","","Fri Dec 05 18:28:27 UTC 2025","passed","Fri Dec 05 18:28:27 UTC 2025","","com.cdTester.tests.selenium.web.interactions.WindowsTest","com.cdTester.tests.selenium.web.interactions.WindowsTest","opensNewTab"
"","504","Should be able to get all window handles","","Fri Dec 05 18:28:25 UTC 2025","passed","Fri Dec 05 18:28:26 UTC 2025","","com.cdTester.tests.selenium.web.interactions.WindowsTest","com.cdTester.tests.selenium.web.interactions.WindowsTest","windowsHandles"
"","2698","Should be able to find box using explicit wait","","Fri Dec 05 18:26:35 UTC 2025","passed","Fri Dec 05 18:26:38 UTC 2025","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","explicit"
"","2733","Should be able to move mouse pointer to a relative location using Actions API","","Fri Dec 05 18:27:06 UTC 2025","passed","Fri Dec 05 18:27:09 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","relativeLocation"
"","474","Get row number by cell value","","Fri Dec 05 18:28:35 UTC 2025","passed","Fri Dec 05 18:28:35 UTC 2025","","com.cdTester.tests.selenium.web.tables.TablesTest","com.cdTester.tests.selenium.web.tables.TablesTest","rowNumberByCellValue"
"","1302","Parameterised test to get current URL of : ""https://docs.junit.org/current/user-guide/""","","Fri Dec 05 18:28:22 UTC 2025","passed","Fri Dec 05 18:28:24 UTC 2025","","com.cdTester.tests.selenium.web.interactions.driverTest","com.cdTester.tests.selenium.web.interactions.driverTest","getCurrentUrl"
"","664","Should be able shrink the scale to fit on a page","","Fri Dec 05 18:28:11 UTC 2025","passed","Fri Dec 05 18:28:12 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","TestShrinkToFit"
"","4785","Should be able to enter text into multiple prompts and accept them","","Fri Dec 05 18:27:39 UTC 2025","passed","Fri Dec 05 18:27:44 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","multiplePromptInputsTest"
"","476","Get column number by header name in a table without a <thead>","","Fri Dec 05 18:28:34 UTC 2025","passed","Fri Dec 05 18:28:35 UTC 2025","","com.cdTester.tests.selenium.web.tables.TablesTest","com.cdTester.tests.selenium.web.tables.TablesTest","colNumberByHeaderWithoutTHead"
"","2935","Should switch to iFrame using id","","Fri Dec 05 18:28:01 UTC 2025","passed","Fri Dec 05 18:28:04 UTC 2025","","com.cdTester.tests.selenium.web.interactions.FramesTest","com.cdTester.tests.selenium.web.interactions.FramesTest","iframeWithId"
"","1698","Should be able to send keys to an element using Actions","","Fri Dec 05 18:26:46 UTC 2025","passed","Fri Dec 05 18:26:47 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","sendKeysToElement"
"","2608","Should switch to iFrame using name","","Fri Dec 05 18:28:04 UTC 2025","passed","Fri Dec 05 18:28:06 UTC 2025","","com.cdTester.tests.selenium.web.interactions.FramesTest","com.cdTester.tests.selenium.web.interactions.FramesTest","iframeWithName"
"","508","Should be able to delete all cookies","","Fri Dec 05 18:28:28 UTC 2025","passed","Fri Dec 05 18:28:29 UTC 2025","","com.cdTester.tests.selenium.web.interactions.CookiesTest","com.cdTester.tests.selenium.web.interactions.CookiesTest","deleteAllCookies"
"","2763","Should be able to right click an element using Actions","","Fri Dec 05 18:27:04 UTC 2025","passed","Fri Dec 05 18:27:06 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","clickRight"
"","3186","Should be able to hover over an element using Actions","","Fri Dec 05 18:26:56 UTC 2025","passed","Fri Dec 05 18:26:59 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","hover"
"","4866","Should be able to Upload a png file","","Fri Dec 05 18:27:11 UTC 2025","failed","Fri Dec 05 18:27:16 UTC 2025","","com.cdTester.tests.selenium.web.elements.FileUploadTest","com.cdTester.tests.selenium.web.elements.FileUploadTest","fileUploadTest"
"","836","Should be able to print current page using PrintsPage interface","","Fri Dec 05 18:28:12 UTC 2025","passed","Fri Dec 05 18:28:13 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","PrintWithPrintsPage"
"","384","Should be able to delete a named cookie","","Fri Dec 05 18:28:30 UTC 2025","passed","Fri Dec 05 18:28:30 UTC 2025","","com.cdTester.tests.selenium.web.interactions.CookiesTest","com.cdTester.tests.selenium.web.interactions.CookiesTest","deleteCookieNamed"
"","2048","Should not be able to read the default text in a prompt","","Fri Dec 05 18:27:49 UTC 2025","passed","Fri Dec 05 18:27:51 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","promptDefaultInputTest"
"","394","Should be able to add a resident credential when setHasUserVerification=true","","Fri Dec 05 18:28:18 UTC 2025","passed","Fri Dec 05 18:28:18 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testCreateAndAddResidentialKey"
"","2526","Should be able to handle a delayed alert","","Fri Dec 05 18:27:51 UTC 2025","passed","Fri Dec 05 18:27:53 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","slowAlertTest"
"","355","Should be able to remove all credentials","","Fri Dec 05 18:28:21 UTC 2025","passed","Fri Dec 05 18:28:21 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testRemoveAllCredentials"
