"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","350","Should be able to add a resident credential when setHasUserVerification=true","","Fri Dec 05 18:19:56 UTC 2025","passed","Fri Dec 05 18:19:56 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testCreateAndAddResidentialKey"
"","1540","Should be able to clear the text from an input field","","Fri Dec 05 18:19:08 UTC 2025","passed","Fri Dec 05 18:19:10 UTC 2025","","com.cdTester.tests.selenium.web.elements.InteractionTest","com.cdTester.tests.selenium.web.elements.InteractionTest","clearText"
"","2701","Should be able to move mouse pointer to a relative location using Actions API","","Fri Dec 05 18:18:48 UTC 2025","passed","Fri Dec 05 18:18:50 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","relativeLocation"
"","834","Should be able to print current page using PrintsPage interface","","Fri Dec 05 18:19:50 UTC 2025","passed","Fri Dec 05 18:19:51 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","PrintWithPrintsPage"
"","2097","Should be able to click a link in an iframe that triggers an alert","","Fri Dec 05 18:19:22 UTC 2025","passed","Fri Dec 05 18:19:24 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","iframeAlertTest"
"","549","Should be able to navigate to a URL using the navigate().to() method","","Fri Dec 05 18:20:08 UTC 2025","passed","Fri Dec 05 18:20:08 UTC 2025","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserTo"
"","2764","Should be able to right click an element using Actions","","Fri Dec 05 18:18:43 UTC 2025","passed","Fri Dec 05 18:18:46 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","clickRight"
"","371","Should be able to remove a virtual authenticator","","Fri Dec 05 18:19:57 UTC 2025","passed","Fri Dec 05 18:19:57 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testRemoveAuthenticator"
"","618","Should be refresh a page using the navigate().refresh() method","","Fri Dec 05 18:20:08 UTC 2025","passed","Fri Dec 05 18:20:09 UTC 2025","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserRefresh"
"","976","Should be able to navigate back using the navigate().back() method","","Fri Dec 05 18:20:11 UTC 2025","passed","Fri Dec 05 18:20:12 UTC 2025","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserBack"
"","622","Should be able to print in landscape","","Fri Dec 05 18:19:45 UTC 2025","passed","Fri Dec 05 18:19:46 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","TestOrientation"
"","504","Should be able to delete all cookies","","Fri Dec 05 18:20:06 UTC 2025","passed","Fri Dec 05 18:20:06 UTC 2025","","com.cdTester.tests.selenium.web.interactions.CookiesTest","com.cdTester.tests.selenium.web.interactions.CookiesTest","deleteAllCookies"
"","3152","Should be able to hover over an element using Actions","","Fri Dec 05 18:18:35 UTC 2025","passed","Fri Dec 05 18:18:38 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","hover"
"","5234","Should be able to drag and drop an element using Actions","","Fri Dec 05 18:18:30 UTC 2025","passed","Fri Dec 05 18:18:35 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","dragAndDrop"
"","364","Should be able to create a virtual authenticator using U2F protocol","","Fri Dec 05 18:19:56 UTC 2025","passed","Fri Dec 05 18:19:56 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testCreateAuthenticator"
"","1456","Should be able to get text from an element","","Fri Dec 05 18:19:01 UTC 2025","passed","Fri Dec 05 18:19:03 UTC 2025","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","getText"
"","4679","Should be able to find box using sleep","","Fri Dec 05 18:18:08 UTC 2025","passed","Fri Dec 05 18:18:12 UTC 2025","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","sleep"
"","471","Get column number by header name in a table with <thead>","","Fri Dec 05 18:20:14 UTC 2025","passed","Fri Dec 05 18:20:15 UTC 2025","","com.cdTester.tests.selenium.web.tables.TablesTest","com.cdTester.tests.selenium.web.tables.TablesTest","colNumberByHeaderWithTHead"
"","496","Should be able to open a new window and switch to it","","Fri Dec 05 18:20:03 UTC 2025","passed","Fri Dec 05 18:20:03 UTC 2025","","com.cdTester.tests.selenium.web.interactions.WindowsTest","com.cdTester.tests.selenium.web.interactions.WindowsTest","opensNewWindow"
"","506","Get row number by cell value that repeats in other rows","","Fri Dec 05 18:20:14 UTC 2025","passed","Fri Dec 05 18:20:14 UTC 2025","","com.cdTester.tests.selenium.web.tables.TablesTest","com.cdTester.tests.selenium.web.tables.TablesTest","rowNumberByCellValueDuplicate"
"","1683","Should be able to send keys to an element using Actions","","Fri Dec 05 18:18:25 UTC 2025","passed","Fri Dec 05 18:18:27 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","sendKeysToElement"
"","1471","Checkbox input should be checked","","Fri Dec 05 18:18:59 UTC 2025","passed","Fri Dec 05 18:19:00 UTC 2025","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","isSelected"
"","1762","Should be able to left click an element using Actions","","Fri Dec 05 18:18:50 UTC 2025","passed","Fri Dec 05 18:18:52 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","clickLeft"
"","2554","Should be able to find box using implicit wait","","Fri Dec 05 18:18:12 UTC 2025","passed","Fri Dec 05 18:18:15 UTC 2025","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","implicit"
