"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","469","Get column number by header name in a table with <thead>","","Fri Dec 05 16:22:22 UTC 2025","passed","Fri Dec 05 16:22:23 UTC 2025","","com.cdTester.tests.selenium.web.tables.TablesTest","com.cdTester.tests.selenium.web.tables.TablesTest","colNumberByHeaderWithTHead"
"","1632","Should be able to enter text in an input field","","Fri Dec 05 16:21:11 UTC 2025","passed","Fri Dec 05 16:21:12 UTC 2025","","com.cdTester.tests.selenium.web.elements.InteractionTest","com.cdTester.tests.selenium.web.elements.InteractionTest","sendKeys"
"","2018","Should be able to get text from alert and accept it","","Fri Dec 05 16:21:17 UTC 2025","passed","Fri Dec 05 16:21:19 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","alertInformationTest"
"","420","Should be able to delete all cookies","","Fri Dec 05 16:22:12 UTC 2025","passed","Fri Dec 05 16:22:12 UTC 2025","","com.cdTester.tests.selenium.web.interactions.CookiesTest","com.cdTester.tests.selenium.web.interactions.CookiesTest","deleteAllCookies"
"","398","Should be able to get a named cookie","","Fri Dec 05 16:22:13 UTC 2025","passed","Fri Dec 05 16:22:13 UTC 2025","","com.cdTester.tests.selenium.web.interactions.CookiesTest","com.cdTester.tests.selenium.web.interactions.CookiesTest","getNamedCookie"
"","4591","Should be able to enter text into multiple prompts and accept them","","Fri Dec 05 16:21:21 UTC 2025","passed","Fri Dec 05 16:21:26 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","multiplePromptInputsTest"
"","343","Should be able to remove a non-resident credential","","Fri Dec 05 16:22:03 UTC 2025","passed","Fri Dec 05 16:22:03 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testRemoveCredential"
"","4927","Should be able to drag and drop an element using Actions","","Fri Dec 05 16:20:34 UTC 2025","passed","Fri Dec 05 16:20:39 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","dragAndDrop"
"","683","Should be able to navigate to a URL using the navigate().to() method","","Fri Dec 05 16:22:14 UTC 2025","passed","Fri Dec 05 16:22:14 UTC 2025","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserTo"
"","659","Should be able to navigate to a URL using the driver.get() method","","Fri Dec 05 16:22:15 UTC 2025","passed","Fri Dec 05 16:22:16 UTC 2025","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserGet"
"","1475","Should be able to get text from an element","","Fri Dec 05 16:21:06 UTC 2025","passed","Fri Dec 05 16:21:07 UTC 2025","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","getText"
"","736","Should be able set page paper size","","Fri Dec 05 16:21:55 UTC 2025","passed","Fri Dec 05 16:21:55 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","TestSize"
