"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","479","Should be able to get all window handles","","Fri Dec 05 17:51:43 UTC 2025","passed","Fri Dec 05 17:51:43 UTC 2025","","com.cdTester.tests.selenium.web.interactions.WindowsTest","com.cdTester.tests.selenium.web.interactions.WindowsTest","windowsHandles"
"","407","Should be able to switch to a new tab using newWindow","","Fri Dec 05 17:51:44 UTC 2025","passed","Fri Dec 05 17:51:45 UTC 2025","","com.cdTester.tests.selenium.web.interactions.WindowsTest","com.cdTester.tests.selenium.web.interactions.WindowsTest","opensNewTab"
"","1781","Should be able to left click an element using Actions","","Fri Dec 05 17:50:30 UTC 2025","passed","Fri Dec 05 17:50:32 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","clickLeft"
"","1484","Should be able to send keys to a focused element using Actions","","Fri Dec 05 17:50:02 UTC 2025","passed","Fri Dec 05 17:50:04 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","sendKeysFocused"
"","487","Should be able to open a new window and switch to it","","Fri Dec 05 17:51:43 UTC 2025","passed","Fri Dec 05 17:51:43 UTC 2025","","com.cdTester.tests.selenium.web.interactions.WindowsTest","com.cdTester.tests.selenium.web.interactions.WindowsTest","opensNewWindow"
"","683","Should be able to print in landscape","","Fri Dec 05 17:51:24 UTC 2025","passed","Fri Dec 05 17:51:25 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","TestOrientation"
"","1788","Should be able to create an alert with a prompt using JavaScriptExecutor","","Fri Dec 05 17:50:49 UTC 2025","passed","Fri Dec 05 17:50:51 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","testForJsPromptAlerts"
"","370","Should be able to delete a cookie","","Fri Dec 05 17:51:46 UTC 2025","passed","Fri Dec 05 17:51:46 UTC 2025","","com.cdTester.tests.selenium.web.interactions.CookiesTest","com.cdTester.tests.selenium.web.interactions.CookiesTest","deleteCookieObject"
"","1568","Should be able to send keys to an element using Actions","","Fri Dec 05 17:50:05 UTC 2025","passed","Fri Dec 05 17:50:07 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","sendKeysToElement"
"","1456","Email input should be displayed","","Fri Dec 05 17:50:35 UTC 2025","passed","Fri Dec 05 17:50:37 UTC 2025","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","isDisplayed"
"","414","Get column number by header name in a table with <thead>","","Fri Dec 05 17:51:54 UTC 2025","passed","Fri Dec 05 17:51:55 UTC 2025","","com.cdTester.tests.selenium.web.tables.TablesTest","com.cdTester.tests.selenium.web.tables.TablesTest","colNumberByHeaderWithTHead"
"","2557","Should be able to find box using fluent wait","","Fri Dec 05 17:49:58 UTC 2025","passed","Fri Dec 05 17:50:00 UTC 2025","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","explicitWithOptions"
"","2158","Should not be able to select a disabled option from a select list","","Fri Dec 05 17:51:32 UTC 2025","passed","Fri Dec 05 17:51:34 UTC 2025","","com.cdTester.tests.selenium.web.interactions.SelectListTest","com.cdTester.tests.selenium.web.interactions.SelectListTest","disabledOption"
"","2209","Should be able to accept a confirmation alert that redirects to another URL","","Fri Dec 05 17:50:54 UTC 2025","passed","Fri Dec 05 17:50:56 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","confirmationAlertTest"
"","562","Should be able to navigate to a URL using the driver.get() method","","Fri Dec 05 17:51:49 UTC 2025","passed","Fri Dec 05 17:51:49 UTC 2025","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserGet"
"","314","Should be able to remove all credentials","","Fri Dec 05 17:51:38 UTC 2025","passed","Fri Dec 05 17:51:38 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testRemoveAllCredentials"
"","1986","Should be able to get text from alert and accept it","","Fri Dec 05 17:50:52 UTC 2025","passed","Fri Dec 05 17:50:54 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","alertInformationTest"
