"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","should be able to click on a checkbox","","Tue Nov 25 19:20:06 UTC 2025","broken","Tue Nov 25 19:20:06 UTC 2025","","com.cdTester.tests.selenium.web.elements.InteractionTest","com.cdTester.tests.selenium.web.elements.InteractionTest","clickCheckbox"
"","3","Parameterised test to get current URL of : ""https://docs.junit.org/current/user-guide/""","","Tue Nov 25 19:20:15 UTC 2025","broken","Tue Nov 25 19:20:15 UTC 2025","","com.cdTester.tests.selenium.web.interactions.driverTest","com.cdTester.tests.selenium.web.interactions.driverTest","getCurrentUrl"
"","3","Should be able to left click an element using Actions","","Tue Nov 25 19:20:06 UTC 2025","broken","Tue Nov 25 19:20:06 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","clickLeft"
"","8084","Should be able to set virtual authenticator options","","Tue Nov 25 19:20:06 UTC 2025","passed","Tue Nov 25 19:20:15 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testVirtualOptions"
"","6","Should switch to iFrame using id","","Tue Nov 25 19:20:06 UTC 2025","broken","Tue Nov 25 19:20:06 UTC 2025","","com.cdTester.tests.selenium.web.interactions.FramesTest","com.cdTester.tests.selenium.web.interactions.FramesTest","iframeWithId"
"","2","Get Table Cell value by Row and Column","","Tue Nov 25 19:20:15 UTC 2025","broken","Tue Nov 25 19:20:15 UTC 2025","","com.cdTester.tests.selenium.web.tables.TablesTest","com.cdTester.tests.selenium.web.tables.TablesTest","cellByRowColumn"
"","2","Username field should have placeholder text","","Tue Nov 25 19:20:06 UTC 2025","broken","Tue Nov 25 19:20:06 UTC 2025","","com.cdTester.tests.selenium.web.elements.LoginTest","com.cdTester.tests.selenium.web.elements.LoginTest","username"
"","5","Should be able to get window handle","","Tue Nov 25 19:20:15 UTC 2025","broken","Tue Nov 25 19:20:15 UTC 2025","","com.cdTester.tests.selenium.web.interactions.WindowsTest","com.cdTester.tests.selenium.web.interactions.WindowsTest","windowsHandle"
"","498","Should be able to navigate to a URL using the driver.get() method","","Tue Nov 25 19:20:15 UTC 2025","broken","Tue Nov 25 19:20:15 UTC 2025","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserGet"
"","4","Parameterised test to get current URL of : ""https://www.selenium.dev/""","","Tue Nov 25 19:20:15 UTC 2025","broken","Tue Nov 25 19:20:15 UTC 2025","","com.cdTester.tests.selenium.web.interactions.driverTest","com.cdTester.tests.selenium.web.interactions.driverTest","getCurrentUrl"
"","4","Browser title should be 'Selenium'","","Tue Nov 25 19:20:15 UTC 2025","broken","Tue Nov 25 19:20:15 UTC 2025","","com.cdTester.tests.selenium.web.interactions.driverTest","com.cdTester.tests.selenium.web.interactions.driverTest","getTitle"
"","8","Email input should be displayed","","Tue Nov 25 19:20:06 UTC 2025","broken","Tue Nov 25 19:20:06 UTC 2025","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","isDisplayed"
"","14","Should be able to get text from alert and accept it","","Tue Nov 25 19:20:06 UTC 2025","broken","Tue Nov 25 19:20:06 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","alertInformationTest"
"","4","Should be able to send keys to a focused element using Actions","","Tue Nov 25 19:20:06 UTC 2025","broken","Tue Nov 25 19:20:06 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","sendKeysFocused"
"","55","Should be able to find box using implicit wait","","Tue Nov 25 19:20:06 UTC 2025","broken","Tue Nov 25 19:20:06 UTC 2025","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","implicit"
"","4","Should be able to print in landscape","","Tue Nov 25 19:20:15 UTC 2025","broken","Tue Nov 25 19:20:15 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintOptionsTest","com.cdTester.tests.selenium.web.interactions.PrintOptionsTest","TestOrientation"
"","7","Should be able to save page as PDF","","Tue Nov 25 19:20:15 UTC 2025","broken","Tue Nov 25 19:20:15 UTC 2025","","com.cdTester.tests.selenium.web.interactions.SavingTest","com.cdTester.tests.selenium.web.interactions.SavingTest","prints"
"","5","Should be able to select options from a single select list","","Tue Nov 25 19:20:06 UTC 2025","broken","Tue Nov 25 19:20:06 UTC 2025","","com.cdTester.tests.selenium.web.interactions.SelectListTest","com.cdTester.tests.selenium.web.interactions.SelectListTest","selectOption"
