"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2026","Should not be able to read the default text in a prompt","","Tue Dec 09 18:15:20 UTC 2025","passed","Tue Dec 09 18:15:22 UTC 2025","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","promptDefaultInputTest"
"","1510","Should be able to hold SHIFT key down whilst sending keys using Actions","","Tue Dec 09 18:14:19 UTC 2025","passed","Tue Dec 09 18:14:21 UTC 2025","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","keyDown"
"","2123","Should not be able to select a disabled option from a select list","","Tue Dec 09 18:15:46 UTC 2025","passed","Tue Dec 09 18:15:48 UTC 2025","","com.cdTester.tests.selenium.web.interactions.SelectListTest","com.cdTester.tests.selenium.web.interactions.SelectListTest","disabledOption"
"","2690","Should be able to find box using explicit wait","","Tue Dec 09 18:14:11 UTC 2025","passed","Tue Dec 09 18:14:13 UTC 2025","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","explicit"
"","330","Should be able to add a non-resident credential when setHasUserVerification=false","","Tue Dec 09 18:15:51 UTC 2025","passed","Tue Dec 09 18:15:51 UTC 2025","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testCreateAndAddNonResidentialKey"
"","502","Get row number by cell value that repeats in other rows","","Tue Dec 09 18:16:07 UTC 2025","passed","Tue Dec 09 18:16:08 UTC 2025","","com.cdTester.tests.selenium.web.tables.TablesTest","com.cdTester.tests.selenium.web.tables.TablesTest","rowNumberByCellValueDuplicate"
"","798","Should be able to print current page using PrintsPage interface","","Tue Dec 09 18:15:44 UTC 2025","passed","Tue Dec 09 18:15:45 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","PrintWithPrintsPage"
"","479","Should be able to get all cookies","","Tue Dec 09 18:15:59 UTC 2025","passed","Tue Dec 09 18:15:59 UTC 2025","","com.cdTester.tests.selenium.web.interactions.CookiesTest","com.cdTester.tests.selenium.web.interactions.CookiesTest","getAllCookies"
"","636","Should be able shrink the scale to fit on a page","","Tue Dec 09 18:15:43 UTC 2025","passed","Tue Dec 09 18:15:43 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","TestShrinkToFit"
"","615","Should be able set print page range","","Tue Dec 09 18:15:41 UTC 2025","passed","Tue Dec 09 18:15:41 UTC 2025","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","TestRange"
